0,1,2,3,4,5,6,7
-0.1855348005751925,-0.7603573555990942,-0.9900584760260823,-0.8864402705227817,0.5866962935877795,-1.328986003378309,0.043583582934564546,-5.667143509692795
-1.4010298662717742,0.8670974240889945,0.5403898974392836,0.18169702833660442,0.8809690756361204,-0.07363272261599157,2.1040858675867558,15.325270794345045
-0.6234446056295068,-0.22855200514450752,0.7101058790008624,0.12290900681419976,0.08665791335536845,-0.45432507153320684,-0.2244593353967716,0.364616733940089
1.6216939660964071,-0.8412921310880874,0.7849401046314332,-0.021093187649146715,0.22761704243800365,0.03827249043513271,-0.494524532681901,-10.728582358010275
0.44010660710571897,1.1002233017420586,-1.6720828311635307,-0.9901489995042916,0.9926517505626946,0.16174532027398625,2.79794075116647,6.581150744617854
-0.008923589134712596,0.08832701321608671,1.1941146859834433,0.49055789184416754,-0.16676183340288434,-1.182346003545948,-0.009109185905538886,-2.414088884313149
-0.5456172490010601,0.5448450726276879,0.0459439737084453,-0.8746285529510296,1.497196503769292,0.33583072996992946,2.352308503173584,7.27686851782389
0.10336957127018281,2.7013040610159322,-0.4503072223166689,0.7180053230166961,0.0641927701479175,-0.33698946616961994,4.7418729481843105,10.22182217062021
-1.7230679247894156,0.16302724369735253,0.16578925613671935,0.7106535213852145,-0.4125527824559403,-0.3060895330107648,-1.0097116178742773,1.5416585527910847
0.18560918922072184,-2.034879147348271,0.2689058839073568,1.1850516174945065,-1.8706366624594832,1.6350053441790149,-10.02523992870191,-28.210464591834764
-1.3167749617777555,1.4778529707590564,0.4960631299787698,-0.8710078450808594,0.3598797973998474,-0.03742990580325669,-0.02003982450869035,7.380832289560212
-0.40599854937849883,-0.154840269821421,-0.176991809198925,2.356135356312329,-1.8785090957237272,0.5985021911447418,-2.6400104567396454,-8.368664472768476
0.12261197978074645,1.0470245488511871,-0.02773036082852994,-0.4565435959440555,1.3026253953259455,-0.5060421714929377,3.7777845124127003,12.821219887620837
1.0476828086158572,0.5349449620887199,0.1230070295698886,0.3596939283990902,0.7135886556427234,0.6201044698442191,2.1684048301857923,4.95615994213556
-0.34142038047958523,-2.218854073536233,-2.299213473450565,-0.8121791822937732,-1.5880803262038485,-0.5191558361857397,-3.986781212271453,-16.279810289816247
1.927903362361137,0.2343028748040331,-0.5765607581371873,-0.12393720655337973,0.06327560787254989,0.6039797320753204,-0.2645359604334384,-6.648311923379575
0.5911699303135408,-0.5014010178780075,0.5552590607655051,0.10835334956208979,0.16744243185243277,0.004470785448227905,-0.2775606426694606,0.9464407087892057
0.6774720426240258,-1.047024608196903,0.4767532849261917,-0.22279165416552996,-0.40303609662959056,-3.5188333676245827,0.4285036556467504,-8.842325916176176
0.2413470966567522,0.12900752513531968,0.3462446310870461,-0.6385811857054988,-0.08613247455861836,0.36848499039927485,-0.9316812279708258,-0.8213499455012372
0.08304394323958271,1.0727097222713742,-0.42206856374956775,0.1873659185088509,0.031141488657043866,0.8591261174911525,-0.9468224494724224,3.8850029250057982
1.4486389689151884,1.8656600753555252,-0.13621515928842803,0.8306514191390288,-0.8393903458146399,0.35955567146958156,2.1985661554633427,4.304052743892216
0.12049465341834815,-0.5096595410189465,1.5558810251803439,0.7374121223073296,0.17177971276430476,1.2369437041251992,-0.6914291209018002,-0.8101208631197109
-0.900421556564122,0.3827530185635063,-0.6234259633234447,-0.06703593707067297,0.03770765635034406,0.041047699104773974,2.66452238691423,9.4080106466171
