0,1,2,3,4,5,6,7,8,9,10
1.2770035789878516,-0.017429541005064532,0.647206624780011,-1.9590406855396394,0.7958701292787382,-0.030505499547609508,-0.7686178092116682,-0.8469732096751764,-0.5664092698231216,3.380851084365929,-1.2029768570946935
0.3400458513927202,0.9325033544029409,0.03127937867182929,-2.091815427853619,0.20743360428726723,-0.8924214085468938,-0.15553619644216654,-1.0724856850069169,0.770117084170344,4.658372115084383,9.136207007071071
1.096498709029149,0.3033520605862574,-0.1849166793642693,3.699495745311808,0.7793137222664517,0.40898819585708535,0.09307271376465397,-0.2954269115431644,1.3672240923629013,-10.581165804307586,-13.142291165971052
0.8032613583207112,0.03101869619298125,-1.0833744989531247,1.340472440314325,0.38761271652513957,-3.1344836082557053,1.8432872614112645,-0.6737915600832053,0.36411328288406186,3.2499289690838573,8.634194502273726
0.30940948418316966,-0.26446834289189836,3.4842727329848415,0.6089804064375973,-0.1054295239810783,-1.2177306741970084,0.4063083160242617,-2.6363990616592354,0.16533307766798444,-2.371805548331447,3.0047615370241303
-0.9136102519660436,1.155743066713441,-0.2377022199285865,1.1380377512039093,0.46772601292232047,0.21662086270785905,0.05524893134240702,0.4439060672759017,0.023518963929131123,4.153112058568217,3.3334199384956213
-0.42615598242243724,-0.5488471055202032,0.05115655263126212,-0.134694873196597,0.2785197520444702,0.17301009480614246,-1.113918693113327,-0.6922089770850908,0.24584918632550581,1.406131733318238,-0.07951184593446126
-0.13913254295237018,0.7804215096577308,-0.5744866997793866,-0.6720597008472706,0.3458836763690657,0.11536720915698527,1.3942360827506854,-0.23281479722622292,-0.2991222390456275,6.012979696956859,7.047321869303018
0.31796479386388476,-0.6191555997779022,-0.31011503023323306,2.2326451924117197,0.532008764198328,-1.5239583379596122,-2.2623160171394288,-0.49095897014159756,0.009389635624117132,-0.019413357889062066,-4.80149024390173
0.6524737404666923,-0.3247638444415151,-1.238764126987996,1.6772932523511261,-0.8752366420392589,0.9196105696654057,0.15732111707842605,-0.6442266031537011,-0.42942647865338146,2.3830056709874627,1.902816056075178
2.628315290936054,-0.3598085871870793,-0.1450465040082986,0.01787430876222649,0.6820388492621041,0.742077412338106,-0.0807137863493554,-0.04993804538302263,0.665514425351393,-8.276374138308896,-14.847640981699683
