0,1,2,3,4,5,6,7,8,9,10,11
0.0,1.0,-4.586133534024932e-16,0.0,4.586133534024932e-16,4.586133534024932e-16,-4.586133534024932e-16,-9.172267068049864e-16,-2.293066767012466e-16,2.293066767012466e-16,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.060722143608759e-17,1.457256162930301e-16,-3.520584540221478e-16,-4.1266567545823544e-16,2.0633283772911772e-16,-6.060722143608759e-17,0.9999999999999991,-5.720949877859902e-16,-3.823620647401916e-16,1.760292270110739e-16,-3.0303610718043793e-17,1.5151805359021897e-17
2.737381966574616e-16,-1.368690983287308e-16,0.0,-2.737381966574616e-16,1.368690983287308e-16,-2.737381966574616e-16,0.0,0.9999999999999994,-1.368690983287308e-16,0.0,-1.368690983287308e-16,6.84345491643654e-17
-0.0,-6.95411994620923e-17,-0.0,-0.0,-0.0,-0.0,2.781647978483692e-16,-2.781647978483692e-16,1.0000000000000002,1.2169709905866152e-16,-0.0,-0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-2.1905003571181285,-1.315370803540456,0.9062297955928019,1.8293394012978732,-1.3578220141293762,1.2668812900547812,2.8720494877568905,2.917790221612517,2.242525784715667,-0.9011666612079182,0.9999999999999999,3.822123407341247e-17
7.149908233849457,2.3567787835016,-4.197173332519604,-4.3544379835503175,3.6176340224950945,-5.101781449643714,-6.931601976574569,-10.064696837384114,-2.9853412731264,2.845944359263974,-2.6261360923900727,0.9999999999999999
