0,1,2,3,4,5
3.9457237658222333,-0.0013381952607831563,-0.6627458950564813,-0.5568216191820979,-0.0005057170599868932,-0.018102484783156125
-5.08394172356226,-0.001021492277812442,0.2785163561193746,0.011906601980839267,0.00663854313612354,0.0233018638985778
-0.003201046812209245,0.003675748433956067,0.7207443525339066,0.0031476134194963375,-0.0024806110459321337,0.012947543222093072
0.002834179719072977,-0.0017445079513475452,-0.5096984308506682,-0.0014434282743239282,-8.68563440169362e-05,-2.4288190978446167
-0.003747687243462522,0.0004224301106335275,0.12493516032025165,0.004146542199863441,0.0008386886484211079,0.04290725882423035
0.007304926670408075,-0.006271310398580501,-0.003975717098210833,-0.004630282438071451,0.006854504940327882,-0.009124236613955816
-9.083617363926395,0.9319207404010661,0.0066366867401441085,-0.002337991177868006,0.029170822501499466,0.48277247629738973
0.004957838749327969,-0.0008010431431972968,0.2888797587198102,0.12242445852981212,1.7536597657571753,0.08825548118548193
-0.00022359366738926892,0.0016440729352092173,-8.238427506559773e-05,-0.03341131757093219,0.0019835483077089455,0.0034218010798909362
0.013701139710124072,-0.0072649886360125066,-0.004239011818029881,0.012752831137779953,0.015583163428441902,-6.676702680677016
-0.006637743860889819,0.055890625629045565,0.004094151767838394,-0.003867395240016218,-0.010586227276569039,8.291865452770388
0.010021410880138405,-0.00025383962777133855,-0.0018056200554943203,-0.030547836689879423,3.6426445063242503,-0.0033762269187436866
-0.0060675592968338745,0.007651500623414951,0.0009474510984195915,-0.0010930457758071325,-0.012513044537181342,0.002783590177674724
-2.914351908852719,0.0019853464925504,0.0002971045118076102,0.013233364269339637,-0.7523095026351557,-0.008607532794118883
0.0018904796020093638,-0.009098427299259564,-0.37535423134743584,-0.01101729179897485,-0.0013465005260372837,-1.7368191195363476
-4.999108556271222,-1.1412919884763892,-0.0030338508734277492,-0.011442583876060996,-0.02823069447875773,-0.012479054302045475
2.716890713761681,-0.01298998255092049,0.0005236659198231563,0.002083845712023705,0.015882272034632595,0.0016979773388340474
-4.363633445616568,1.463160253843847,0.00155582869091353,-0.850405307207581,-0.02486095546511846,9.092621995033404
9.912965630842208,-0.5519395405843432,0.0013138293880962382,0.0207611311122963,-0.013564450586422971,-3.713098198091803
-1.9523259924883014,-0.006000877570321719,0.029980678645265657,-0.010788772721593447,-0.01636241487030049,5.257949734177435
-0.005701541146417563,0.0028447115282017985,0.0015649098320274551,-0.0009575028218099131,-0.007835513116370308,0.004640300011825698
-1.6040550055269893,0.009805270446196637,0.008696819294656905,-3.823416613627666,-0.011777205327104912,4.036213876304354
2.463968143580303,0.001115361355929055,-0.01853831078017825,-0.0037632510938179226,-0.00037758000637457293,-0.013913449831050181
-6.313733792721211,0.0010054056118695368,0.45267159343430324,0.0044256939464610845,0.017398384797461905,0.11356243828119705
-0.003489238422506036,0.006014888581287462,0.5459296866505321,0.004087415017936035,-0.0007488863143552443,0.03747510606154608
0.0008895127241828629,-0.0005454255634411804,-0.00045110792031845904,0.05188704513277188,-0.003100456533937012,-0.006689580552222864
-1.9244647636279861,0.002666456800077377,0.3727859937250444,0.03038488393951313,-0.006653491774179633,0.0069296598808016585
0.0034785432929424816,-0.009866598982166958,-0.27864255655643394,-0.5888587725481625,0.0018713426865734082,-0.01753159697910424
1.4431039940275345,-0.0014617373616006848,-0.007082817574821937,-0.0005800879021094821,0.009855352582346445,-0.009494071353472806
1.0392689043885752,0.003954328842421824,-0.3165533143276582,-0.5013987297214342,1.5263867280281869,0.0012965107784910224
6.8784169282854295,0.004413345152152305,-0.007687021763878583,-0.010582886640889745,-0.0021463439084327546,-0.006322471304623101
-7.231642982522388,-0.6599657228556429,-0.0061990064583787325,-0.011596827081931382,-0.05358253698836417,-0.025099111821982545
-12.963470888136005,0.006928007237813335,0.006422706314194948,-0.0014711056145597125,0.03283299526013661,0.8545452082862379
-3.667840432583918,-0.0018624467687847535,0.017411535587960172,-0.004305980741340281,0.010539318193812527,0.7966867519354022
-3.1750893437433003,0.06428110570828797,0.013931046729388713,1.0853015853931376,-0.0006697678254893955,0.012743063028422569
2.112760133223064,-0.0026938462611486615,-0.00905962682246604,0.00038605185645753103,-0.0015100990613372447,-0.028426669139139576
