0,1,2,3,4,5,6,7
1.6104812002455295,0.7707238525215124,-0.6602862098459409,-0.1012963569353057,-0.8826670373065787,-0.3118807612985082,0.008295631472259757,-4.712244988825269
0.14183397903319903,-0.9760490260868705,-0.12380991012980351,-0.01039691165506056,-0.19628674883325128,-2.224043124961121,0.8918237543811101,2.3647996085490606
-0.017913844347997192,-0.8197642620232403,0.44599605130251135,2.300189609284977,0.3041917128706775,1.7128236497121685,12.240562145680027,13.124301978992797
2.884605703079288,0.023030351638856254,-0.0280932933384803,-0.2688310442460583,-0.515991211415464,0.5816172134290888,0.3123182469961161,-1.7093934582369565
0.11548583785418161,-1.422592840603098,0.8014600609177147,-0.03550291690376428,0.059290670671421124,0.2669660461541155,4.907289622875577,5.035635480389088
0.1343059717034642,-1.530943081969225,-0.11576069053103909,0.15843941294721753,-0.4145040069074949,0.7825469706018483,8.474572230830244,3.944867541126737
0.4099835523114261,0.5595484650739592,-1.0103682572843422,-0.32551609504425466,-0.7715963491837304,0.4942904190110843,-7.795128642954881,-10.616578982521045
0.5596347070981186,0.2506818502040442,1.0435721802606017,0.31162340961541435,1.601099590658782,-0.6216134770867209,-6.664226934026954,3.929879782881014
2.2800559792117596,-0.537989708316329,-0.5476571516701494,0.08311753900549873,-0.41768909971973484,-1.088718578602812,-4.176076743184008,-0.637584644026683
-0.0263852510122703,3.0626993864162935,0.11448199870135654,0.45817970583520196,1.0112428907948017,0.7004960918984258,-5.508297598193697,-3.139914439899126
-0.11471496116380334,-0.9221100511885558,-0.038900417572075546,-0.5684198270373448,0.027523667277080395,0.2651665110599753,1.6004089735750147,-1.1843061842861315
0.9580293416772683,1.7188882275859996,-0.09829239233933734,0.017121493214972833,-0.0037059800824916344,0.6894139837337894,-2.4666855381070403,-1.806376822960546
-0.15295416847965523,0.8832459944781549,0.9188950255328079,0.039375045764751,0.024359939754206326,0.1965732674630652,-1.5857022980204023,0.5356613728353987
0.5609328411572744,0.4557920972928747,0.7648984956089006,-1.5262594860567082,0.2911917357188299,-0.6442069639821337,-1.3513756689520622,-1.273986252000161
0.06606332614289265,-0.48204574910020703,-0.35618330578421503,-0.731292016298779,-0.8581906570285829,-0.27274316043446484,-2.81858952263733,-5.93883222404834
0.7399444518820436,-1.0788217865799952,-0.9612557020086956,-0.6134016161098979,0.5558143883583737,-2.798716269916013,-6.634961642760038,-2.255624074951566
-0.46797171219142975,0.005158388366210803,0.8738660566047887,-1.0568908456197081,0.6444159072012728,1.6562995741385325,6.007300301294131,2.839787650744758
-0.8724837169492018,0.916677663348435,0.5034304495270662,-2.493870048509319,0.5011804094220931,0.28192504503643817,-7.5201908335734755,-10.288682302603256
-0.8200344782825555,0.2782180679747308,-1.4552172036280167,-0.5726237655810185,-0.383538560786567,0.9297783410727214,-3.4167212888617433,-8.881525079391267
-1.482474423166015,-0.6550788868876857,2.004363316907346,-0.9117072492980354,-0.7032227772990124,-0.07438310851205124,1.8497853772829014,3.522054494665943
0.4059133697974112,-0.48954342130846973,-0.15827389944068476,0.6383824688713003,-0.6936133731241314,-0.15898827172179317,-2.090241025759371,-0.7723183730313186
0.6767509242748677,0.16897021274474605,-0.2933916778452627,-0.19209439164482373,-0.007180387640516338,2.426355181357033,3.2363685705598626,-3.638745710131494
-0.3480275509408602,-1.6220059585748305,0.05126837644553935,0.9655641092858731,-0.24883788979430396,-0.2291285104736518,7.199059020136813,8.861221471303493
0.8921855362426895,-1.2528851770410603,1.2313243215165544,-1.0895313208559085,-0.563070439940345,0.29050901648185395,0.965148116955358,1.679682072448476
0.3755298747251507,-0.09336660993744875,2.1668499009526268,0.22713143351892204,1.0265588597929949,0.27855381711877025,5.344980196456076,10.70422291660328
-0.49284616506337087,0.9840194717213739,0.14556508828859396,2.0743432799962744,0.17337650165398852,-0.3164115914449236,0.7473127633022135,10.085155027890565
